SalePrice,Id,Overall Qual,Mas Vnr Area,Exter Qual,Bsmt Qual,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Heating QC,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Finish,Garage Area,MS SubClass_30,MS SubClass_60,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_StoneBr,House Style_2Story,Foundation_CBlock,Foundation_PConc,Garage Type_Attchd,Garage Type_BuiltIn,Garage Type_Detchd,Garage Type_None,Total Lot,Total SF,Total Bath,Porch,House Age,Remod Age,Garage Age
127000,89,5,0.0,0,0.0,0,2.0,659.0,4,2.0,6,0,1,260.0,0,0,0,0,0,0,0,1,0,0,0,1,0,6969.774647887324,3120.0,3.0,104,60,12,60.0
128000,240,5,0.0,0,0.0,2,1.0,954.0,2,2.0,5,0,3,366.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9600.0,3516.0,2.0,240,68,24,68.0
267916,105,8,0.0,1,4.0,0,3.0,1032.0,4,3.0,6,1,2,852.0,0,0,0,0,0,0,0,0,1,1,0,0,0,12910.0,4478.0,3.0,352,12,12,12.0
127500,2020,6,0.0,0,0.0,0,0.5,425.0,2,2.0,6,1,1,560.0,0,0,0,0,0,0,0,0,0,0,0,1,0,6292.0,3618.0,1.0,0,91,72,44.0
198500,888,7,500.0,1,-0.5,0,-0.5,0.0,4,3.0,7,1,2,672.0,0,0,0,0,0,0,0,0,0,0,1,0,0,7365.0,3844.0,3.0,0,19,19,19.0
175500,1019,6,210.0,0,2.0,0,3.0,588.0,2,3.0,7,1,3,576.0,0,0,0,0,0,0,0,1,0,1,0,0,0,12168.0,4266.0,2.0,276,41,41,41.0
217500,2132,7,144.0,1,2.0,0,3.0,841.0,4,3.0,7,1,3,486.0,0,1,0,0,0,0,1,0,1,1,0,0,0,8896.753246753247,4669.0,4.0,289,22,22,22.0
149500,203,4,0.0,0,0.0,0,0.0,0.0,4,2.0,9,1,1,572.0,0,0,0,0,1,0,0,1,0,0,0,1,0,8151.0,4812.0,2.0,160,107,72,107.0
148800,420,5,165.0,1,0.0,0,1.0,644.0,4,2.0,5,1,2,656.0,0,0,0,0,0,0,0,0,1,1,0,0,0,10785.192452830188,3104.0,1.0,162,56,18,56.0
556581,2333,9,208.0,1,4.0,2,3.0,240.0,4,4.5,11,1,3,716.0,0,1,0,0,0,1,1,0,1,0,1,0,0,16141.0,7728.0,4.0,322,17,16,17.0
156500,632,6,0.0,0,0.0,0,2.0,189.0,3,2.0,6,2,2,442.0,0,0,0,0,0,0,0,1,0,1,0,0,0,8470.0,4434.0,3.0,114,65,65,65.0
237000,2800,7,0.0,1,2.0,2,3.0,685.0,4,3.0,8,1,2,610.0,0,1,0,0,0,0,1,0,1,1,0,0,0,11340.0,4920.0,4.0,445,27,26,27.0
120000,1885,5,0.0,0,0.0,0,1.0,111.0,1,2.0,5,0,3,297.0,0,0,0,0,0,0,0,1,0,1,0,0,0,7605.0,2736.0,1.0,297,64,37,64.0
203000,1734,6,0.0,0,2.0,2,3.0,918.0,4,3.0,6,0,3,388.0,0,0,0,0,0,0,0,0,1,1,0,0,0,12304.0,3978.0,3.0,143,17,17,17.0
130000,2327,8,0.0,0,2.0,0,0.0,0.0,2,2.0,5,0,2,461.0,0,0,0,0,0,1,0,1,0,1,0,0,0,3731.0,3599.0,2.0,190,35,35,35.0
167900,1282,6,360.0,0,0.0,3,3.0,674.0,2,2.0,7,0,2,442.0,0,1,0,0,0,0,1,1,0,1,0,0,0,9840.0,4002.0,3.0,456,58,58,58.0
129000,2688,4,160.0,0,0.0,2,2.0,789.0,2,2.0,6,0,1,576.0,0,0,0,0,0,0,0,1,0,0,0,1,0,9933.0,2880.0,2.0,288,52,52,52.0
134450,2581,5,64.0,0,0.0,0,1.0,360.0,2,3.0,6,1,1,447.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10083.0,3542.0,1.0,0,65,26,65.0
112000,2067,5,0.0,0,0.0,0,0.0,0.0,4,3.0,7,0,1,576.0,1,0,0,0,0,0,0,0,0,1,0,0,0,25411.774647887323,3648.0,2.0,0,104,15,15.0
207000,2115,7,360.0,1,2.0,0,3.0,608.0,4,3.0,7,1,2,619.0,0,1,0,0,0,0,1,0,1,1,0,0,0,8953.493333333334,4675.0,4.0,156,34,34,34.0
62500,754,5,0.0,0,0.0,0,0.0,0.0,2,2.0,11,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,3050.0,5296.0,2.0,56,100,72,0.0
154000,1079,7,106.0,1,2.0,0,3.0,573.0,4,3.0,6,0,2,474.0,0,0,0,1,0,0,1,0,1,0,1,0,0,2484.0,4016.0,4.0,27,19,18,19.0
129900,2615,5,0.0,0,0.0,0,3.0,708.0,2,2.0,5,0,1,308.0,0,0,0,0,0,0,0,1,0,0,0,1,0,7173.0,2448.0,2.0,0,65,65,65.0
85000,329,5,0.0,0,2.0,0,1.0,129.0,2,2.0,4,0,1,336.0,0,0,0,0,0,0,1,1,0,1,0,0,0,2628.0,2760.0,2.0,182,46,46,46.0
116900,1320,7,0.0,0,0.0,0,0.0,0.0,2,2.0,5,1,1,288.0,0,0,0,0,1,0,0,0,1,0,0,1,0,5762.802547770701,2794.0,1.0,0,96,72,40.0
148500,416,6,0.0,0,0.0,0,2.0,311.0,2,2.0,7,1,1,440.0,0,0,0,0,0,0,1,1,0,1,0,0,0,2313.0,3737.0,3.0,28,44,44,44.0
80000,284,4,0.0,0,2.0,0,1.0,348.0,1,1.0,5,0,1,280.0,0,0,0,0,0,0,0,0,0,0,0,1,0,12240.0,2520.0,2.0,0,81,72,81.0
152000,1385,5,0.0,0,2.0,2,0.5,104.0,2,2.0,5,0,1,506.0,0,0,0,0,0,0,0,0,1,1,0,0,0,7472.774647887324,3312.0,2.0,178,38,38,38.0
155891,275,5,0.0,0,-0.25,0,0.0,0.0,4,2.0,6,0,1,319.0,0,0,0,0,0,0,0,1,0,0,0,1,0,8910.0,2365.0,1.0,60,68,68,68.0
165000,2024,6,0.0,0,0.0,0,0.0,0.0,4,3.0,7,0,1,576.0,0,0,0,0,0,0,0,0,1,0,0,1,0,8910.0,3520.0,1.0,54,102,72,45.0
204500,68,7,0.0,1,2.0,0,0.0,0.0,4,3.0,4,0,2,676.0,0,0,0,0,0,0,0,0,1,1,0,0,0,9307.0,3654.0,2.0,136,13,12,13.0
146500,1910,5,224.0,0,0.0,0,0.5,386.0,4,3.0,7,2,1,312.0,0,0,0,0,0,0,1,1,0,1,0,0,0,9559.0,4016.0,2.0,168,80,27,80.0
157000,381,7,206.0,0,2.0,0,2.0,704.0,2,2.0,7,1,2,478.0,0,0,0,0,0,0,0,1,0,1,0,0,0,11962.0,4473.0,2.0,0,44,44,44.0
184000,1323,7,0.0,0,0.0,1,0.0,0.0,3,2.0,10,1,1,342.0,0,0,0,0,1,0,1,0,0,0,0,1,0,10860.0,6303.0,2.0,299,132,23,72.0
183200,2432,6,0.0,1,2.0,0,3.0,457.0,4,3.0,7,1,3,393.0,0,1,0,0,0,0,1,0,1,1,0,0,0,7933.025641025641,3801.0,4.0,175,20,19,20.0
139000,777,5,116.0,0,0.0,0,0.5,170.0,2,2.0,6,1,1,288.0,0,0,0,0,0,0,0,1,0,1,0,0,0,11688.774647887323,3276.0,1.0,20,60,60,60.0
341000,1107,7,651.0,1,2.0,3,3.0,1173.0,4,3.0,9,1,2,983.0,0,1,1,0,0,0,1,0,1,1,0,0,0,10638.0,6147.0,4.0,404,29,28,29.0
96000,30,6,504.0,0,0.0,0,1.0,156.0,2,2.0,5,0,1,264.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1701.0,2457.0,2.0,275,51,51,51.0
140000,282,4,0.0,0,2.0,0,0.0,0.0,4,2.0,5,0,2,440.0,0,0,0,0,0,0,0,0,1,1,0,0,0,8626.0,3363.0,2.0,196,19,18,19.0
149700,188,6,0.0,0,0.0,0,3.0,600.0,2,2.0,6,0,1,923.0,0,0,0,0,1,0,0,1,0,1,0,0,0,7497.0,3384.0,2.0,158,65,26,65.0
153500,2356,5,0.0,0,2.0,0,2.0,788.0,4,2.0,6,0,2,495.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10218.0,3204.0,3.0,88,47,47,47.0
13100,1554,1,0.0,-1,-0.5,0,-0.5,0.0,0,1.0,4,0,1,487.0,0,0,0,0,0,0,0,0,0,1,0,0,0,14664.0,1466.0,1.0,0,70,70,70.0
224900,1464,7,252.0,1,2.0,0,3.0,550.0,4,3.0,8,0,2,543.0,0,1,0,0,0,0,1,0,1,1,0,0,0,8223.0,4420.0,4.0,63,19,19,19.0
176000,2469,7,0.0,1,2.0,0,0.0,0.0,4,3.0,6,1,1,453.0,0,0,0,0,0,0,0,0,1,1,0,0,0,7562.0,3789.0,2.0,182,17,17,17.0
285000,1834,8,337.0,1,2.0,0,3.0,700.0,4,3.0,9,1,3,541.0,0,0,1,0,0,0,0,0,1,1,0,0,0,10763.0,7427.0,3.0,33,30,22,30.0
282922,1779,8,84.0,1,2.0,3,3.0,929.0,4,3.0,6,0,1,754.0,0,0,0,0,0,0,0,0,1,1,0,0,0,15305.0,4413.0,3.0,328,15,15,15.0
226000,2569,7,309.0,0,0.0,0,1.0,445.0,4,3.0,8,2,3,487.0,0,1,0,0,0,0,1,1,0,1,0,0,0,14288.0,5238.0,3.0,171,56,56,56.0
361919,2334,8,466.0,2,4.0,0,0.0,0.0,4,4.5,10,1,3,666.0,0,1,0,0,0,1,1,0,1,0,1,0,0,12520.0,6386.0,3.0,424,16,16,16.0
457347,2330,9,600.0,1,4.0,3,3.0,1218.0,4,4.5,11,1,3,670.0,0,1,0,0,0,1,1,0,1,0,1,0,0,16082.0,6994.0,5.0,219,17,16,17.0
279000,2119,8,0.0,1,2.0,3,0.5,51.0,4,3.0,5,2,3,529.0,0,0,0,0,0,0,0,1,0,1,0,0,0,20219.0,4452.0,3.0,646,46,46,46.0
196000,988,6,0.0,0,0.0,3,2.0,1567.0,2,3.0,5,2,2,714.0,0,0,0,0,0,0,0,0,1,1,0,0,0,9894.476923076923,4701.0,3.0,296,45,45,45.0
152000,382,7,189.0,0,2.0,0,0.0,0.0,2,2.0,6,1,2,479.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10480.0,3830.0,2.0,0,46,46,46.0
200000,670,5,368.0,0,0.0,0,0.5,500.0,2,2.0,12,0,1,968.0,0,0,0,0,0,0,1,1,0,0,0,1,0,11734.0,6516.0,5.0,0,53,53,53.0
294900,2760,8,198.0,1,4.0,3,3.0,1122.0,4,4.5,6,0,3,754.0,0,0,0,0,0,0,0,0,1,1,0,0,0,11723.0,4750.0,4.0,256,17,16,17.0
224243,543,7,140.0,1,2.0,0,0.0,0.0,4,3.0,6,0,2,788.0,0,0,0,0,0,0,0,0,1,1,0,0,0,7389.0,4350.0,2.0,93,14,13,14.0
92000,2835,6,0.0,0,-0.25,0,0.0,0.0,2,2.0,7,0,1,528.0,0,0,0,0,0,0,0,0,0,0,0,1,0,7894.0,3508.0,2.0,0,107,72,48.0
179540,1735,7,0.0,1,2.0,2,0.0,0.0,4,3.0,8,1,3,400.0,0,1,0,0,0,0,1,0,1,1,0,0,0,9083.0,3640.0,3.0,124,15,15,15.0
386250,448,10,922.0,2,4.0,3,3.0,56.0,4,4.5,8,1,3,968.0,0,0,0,1,0,0,0,0,1,1,0,0,0,13575.0,7176.0,2.0,353,19,19,19.0
106500,2287,4,0.0,0,2.0,2,3.0,503.0,2,2.0,4,0,3,297.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1559.8095238095239,2514.0,2.0,209,52,52,52.0
310000,524,10,160.0,2,4.0,2,3.0,765.0,4,4.5,10,1,3,812.0,0,1,0,0,0,0,1,0,1,1,0,0,0,11088.0,5031.0,4.0,220,14,14,14.0
252000,1767,7,275.0,1,2.0,0,0.0,0.0,4,3.0,8,1,3,600.0,0,1,1,0,0,0,1,0,1,0,1,0,0,10873.0,5836.0,3.0,158,24,24,24.0
164000,2206,7,0.0,0,0.0,0,1.0,364.0,3,2.0,7,2,1,240.0,0,0,0,0,0,0,0,1,0,0,0,1,0,7181.0,4210.0,2.0,0,81,72,81.0
177594,1740,7,16.0,1,2.0,0,0.0,0.0,4,3.0,7,0,3,400.0,0,1,0,0,0,0,1,0,1,1,0,0,0,7777.0,3640.0,3.0,124,15,15,15.0
123900,199,5,0.0,0,0.0,0,1.0,276.0,3,2.0,5,0,3,624.0,0,0,0,0,0,0,0,1,0,0,0,1,0,6292.0,2608.0,1.0,306,86,42,43.0
239000,2214,6,0.0,0,2.0,0,1.0,1128.0,2,2.0,10,1,1,864.0,0,0,0,0,0,0,1,0,0,0,0,1,0,22506.0,6618.0,4.0,0,104,72,104.0
169000,323,5,0.0,0,0.0,0,1.0,42.0,2,2.0,7,1,1,528.0,0,0,0,0,0,0,0,1,0,1,0,0,0,15385.0,3596.0,2.0,0,57,45,57.0
234000,2421,7,18.0,1,2.0,3,0.0,0.0,4,3.0,7,1,3,420.0,0,0,0,0,0,0,0,0,1,1,0,0,0,3243.25,4488.0,2.0,163,19,18,19.0
173000,952,6,0.0,0,2.0,2,3.0,841.0,2,2.0,5,2,2,541.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9432.0,3531.0,3.0,341,45,45,45.0
149000,24,6,180.0,0,0.0,0,2.0,578.0,4,2.0,5,1,3,480.0,0,0,0,0,0,0,0,1,0,1,0,0,0,11316.192452830188,3012.0,2.0,0,52,52,52.0
170000,1139,7,0.0,1,2.0,1,0.0,0.0,4,3.0,6,0,3,483.0,0,0,0,0,0,0,0,0,1,1,0,0,0,9341.0,3486.0,2.0,32,15,15,15.0
225000,518,7,0.0,1,4.0,0,0.0,0.0,4,3.0,6,0,3,529.0,0,0,0,0,0,0,0,0,1,1,0,0,0,8083.0,4308.0,2.0,121,14,13,14.0
144900,1390,5,0.0,0,0.0,0,3.0,634.0,4,3.0,6,0,3,300.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9333.0,2880.0,2.0,168,59,19,59.0
144000,277,5,0.0,0,2.0,3,2.0,1070.0,2,2.0,6,0,2,336.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10104.0,3588.0,2.0,257,54,54,54.0
192000,54,8,16.0,1,2.0,0,3.0,24.0,4,3.0,6,1,3,430.0,0,0,0,0,0,0,0,0,1,1,0,0,0,3225.0,3794.0,2.0,166,18,17,18.0
145500,649,5,0.0,1,0.0,0,3.0,931.0,3,3.0,5,0,1,230.0,0,0,0,0,0,0,0,1,0,1,0,0,0,7686.0,3093.0,2.0,0,70,17,70.0
86900,2600,4,0.0,0,-0.25,0,0.0,0.0,4,1.0,5,0,1,280.0,0,0,0,0,1,0,0,0,0,1,0,0,0,7068.0,1888.0,1.0,0,122,24,122.0
149500,617,6,90.0,0,0.0,0,1.0,1024.0,4,2.0,6,1,2,505.0,0,0,0,0,0,0,0,1,0,1,0,0,0,12288.0,4515.0,2.0,0,69,69,69.0
119750,2209,5,0.0,0,-0.25,0,0.0,0.0,4,1.0,5,1,1,240.0,1,0,0,0,0,0,0,0,1,0,0,0,0,6355.0,2828.0,1.0,0,84,72,84.0
173900,2814,6,0.0,0,2.0,0,0.0,0.0,4,3.0,6,0,2,564.0,0,1,0,0,0,0,1,0,1,1,0,0,0,8914.0,3750.0,3.0,35,17,16,17.0
136500,2542,5,0.0,0,0.0,0,1.0,915.0,2,2.0,6,0,1,368.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10734.192452830188,3150.0,2.0,319,61,61,61.0
270000,2323,8,0.0,1,2.0,0,0.0,0.0,4,3.0,9,0,3,618.0,0,0,0,0,0,1,1,0,1,1,0,0,0,13176.0,7436.0,3.0,180,28,28,28.0
235000,1393,6,0.0,0,2.0,3,1.0,429.0,3,2.0,4,1,2,564.0,0,0,0,0,0,0,0,1,0,1,0,0,0,13592.5,4106.0,2.0,409,62,47,62.0
156000,490,7,0.0,0,2.0,0,0.0,0.0,4,2.0,7,1,2,400.0,0,0,0,0,0,0,0,0,1,0,1,0,0,7812.0,3244.0,3.0,0,23,22,23.0
153000,542,5,0.0,0,2.0,0,3.0,836.0,4,3.0,6,0,1,576.0,0,0,0,0,0,0,0,0,1,0,0,1,0,12510.0,3342.0,3.0,42,19,18,18.0
165000,973,6,425.0,0,4.0,0,3.0,883.0,4,2.0,5,0,3,402.0,0,0,0,0,0,0,0,0,1,1,0,0,0,4575.476923076923,3672.0,3.0,304,23,23,23.0
325000,1012,9,245.0,1,2.0,0,0.0,0.0,4,4.5,11,1,3,656.0,0,1,0,0,0,1,1,0,1,0,1,0,0,11275.0,6130.0,3.0,183,17,15,17.0
140000,2218,5,0.0,0,0.0,0,0.5,533.0,4,2.0,5,0,1,528.0,0,0,0,0,0,0,0,1,0,0,0,1,0,6300.0,3438.0,2.0,0,81,72,56.0
202500,2033,6,234.0,0,0.0,0,1.0,375.0,1,2.0,9,1,1,658.0,0,0,0,0,0,0,0,1,0,1,0,0,0,13320.0,5329.0,3.0,110,59,59,59.0
367294,1071,9,766.0,2,4.0,0,3.0,1540.0,4,4.5,7,1,3,1052.0,0,0,0,1,0,0,0,0,1,1,0,0,0,8834.0,5106.0,3.0,72,14,14,14.0
175000,1583,6,219.0,1,2.0,2,3.0,783.0,4,3.0,5,1,2,600.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10285.0,4479.0,3.0,224,34,33,34.0
140000,2858,7,0.0,0,0.0,0,2.0,216.0,3,3.0,7,1,1,642.0,0,0,0,0,0,0,1,0,0,0,0,1,0,9610.0,4190.0,2.0,35,107,52,24.0
174000,2265,7,0.0,0,2.0,0,2.0,215.0,3,3.0,6,0,1,528.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10373.0,3745.0,2.0,232,37,37,37.0
190000,1088,7,182.0,1,2.0,3,3.0,655.0,4,3.0,5,0,3,400.0,0,0,0,0,0,0,0,0,1,1,0,0,0,9646.0,3188.0,3.0,212,17,17,17.0
129000,698,5,0.0,1,0.0,0,0.0,0.0,4,2.0,7,0,0,0.0,0,0,0,0,1,0,1,1,0,0,0,0,1,9990.0,3432.0,2.0,0,112,20,0.0
200000,1896,6,136.0,0,0.0,1,2.0,1386.0,3,3.0,6,1,2,510.0,0,0,0,0,0,0,0,1,0,1,0,0,0,22077.19245283019,4896.0,3.0,0,63,31,63.0
193500,628,6,576.0,0,2.0,0,1.0,448.0,2,3.0,8,1,3,509.0,0,1,0,0,0,0,1,1,0,1,0,0,0,13100.0,5180.0,3.0,72,54,54,54.0
145000,1212,6,260.0,0,2.0,0,1.0,787.0,4,2.0,6,0,2,504.0,0,0,0,0,0,0,0,1,0,1,0,0,0,8325.0,3276.0,2.0,0,58,58,58.0
218000,2864,7,270.0,1,0.0,0,2.0,526.0,4,2.0,7,1,1,451.0,0,0,0,0,0,0,0,0,0,0,0,1,0,8251.0,4364.0,2.0,0,93,72,59.0
135000,2740,5,232.0,0,-0.5,0,-0.5,0.0,3,2.0,7,1,2,569.0,0,0,0,0,0,0,0,0,0,1,0,0,0,12128.0,2976.0,1.0,189,70,20,20.0
146500,2560,5,150.0,0,0.0,1,0.5,40.0,4,2.0,6,1,2,240.0,0,0,0,0,0,0,0,1,0,1,0,0,0,10947.0,4692.0,2.0,40,70,70,70.0
194700,1716,6,256.0,1,2.0,2,2.0,20.0,4,3.0,6,1,2,460.0,0,0,0,1,0,0,0,0,1,1,0,0,0,7638.0,4086.0,2.0,220,17,16,17.0
230348,1130,7,210.0,1,2.0,0,3.0,902.0,4,3.0,6,0,3,462.0,0,0,0,0,0,0,0,0,1,1,0,0,0,7562.0,3654.0,3.0,336,15,14,14.0
109500,201,6,0.0,0,-0.25,0,2.0,960.0,2,2.0,5,1,1,288.0,1,0,0,0,1,0,0,0,0,0,0,1,0,6171.0,3260.0,2.0,0,99,72,99.0
242500,2886,6,0.0,0,2.0,3,3.0,776.0,2,1.0,6,1,3,576.0,0,0,0,0,0,0,0,1,0,1,0,0,0,23649.0,4875.0,2.0,164,43,43,43.0
239000,2328,7,0.0,1,2.0,0,3.0,495.0,3,3.0,5,1,2,504.0,0,0,0,0,0,1,1,0,1,1,0,0,0,5350.0,4598.0,3.0,476,35,35,35.0
156000,2583,6,176.0,0,0.0,0,2.0,824.0,4,3.0,6,0,2,286.0,0,0,0,0,0,0,0,1,0,1,0,0,0,8162.0,3150.0,2.0,0,68,22,68.0
109008,1206,4,0.0,0,0.0,0,1.0,288.0,4,2.0,5,0,1,352.0,0,0,0,0,0,0,0,1,0,0,0,1,0,8670.0,2721.0,1.0,0,65,65,58.0
68104,2242,2,0.0,0,-0.5,0,-0.5,0.0,4,2.0,4,0,1,256.0,0,0,0,0,0,0,0,0,0,0,0,1,0,11131.0,1485.0,1.0,48,83,72,72.0
290000,1105,8,466.0,1,2.0,2,0.0,0.0,4,3.0,9,1,2,751.0,0,1,1,0,0,0,1,0,1,1,0,0,0,12017.305555555555,6244.0,3.0,279,27,27,27.0
159000,121,5,0.0,0,2.0,0,1.0,1059.0,3,2.0,6,0,2,504.0,0,0,0,0,0,0,0,0,1,1,0,0,0,9990.0,3627.0,2.0,0,56,56,56.0
87000,1223,4,0.0,0,0.0,0,1.0,120.0,2,2.0,5,0,1,231.0,0,0,0,0,0,0,1,0,1,0,0,0,0,4932.0,2160.0,1.0,0,85,72,85.0
272000,265,8,479.0,1,2.0,2,3.0,1358.0,4,3.0,6,1,2,670.0,0,0,0,0,0,0,0,0,1,1,0,0,0,11493.753246753247,4783.0,3.0,180,21,20,21.0
198000,2813,7,0.0,1,2.0,1,3.0,996.0,4,3.0,6,0,1,502.0,0,0,0,0,0,0,0,0,1,1,0,0,0,8837.0,4008.0,3.0,179,17,16,17.0
119164,1294,4,0.0,0,0.0,0,0.0,0.0,3,2.0,8,0,1,440.0,0,0,0,0,1,0,0,0,0,0,0,1,0,7691.0,4113.0,2.0,187,82,37,64.0
93000,2745,5,0.0,0,-0.5,0,-0.5,0.0,3,2.0,5,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8412.0,2248.0,1.0,36,68,68,0.0
226750,1094,7,647.0,1,2.0,2,3.0,544.0,4,2.0,8,1,2,431.0,0,1,0,0,0,0,1,0,1,1,0,0,0,8291.0,4766.0,3.0,108,22,21,22.0
95000,651,3,0.0,0,-0.25,1,1.0,440.0,2,2.0,7,0,1,420.0,0,0,0,0,1,0,1,1,0,0,0,0,0,10722.0,4376.0,3.0,74,122,52,102.0
139900,198,6,0.0,0,0.0,0,1.0,300.0,2,2.0,6,0,1,312.0,0,0,0,0,0,0,0,1,0,0,0,1,0,6050.0,3612.0,2.0,221,74,72,74.0
76500,131,3,0.0,0,0.0,0,0.0,0.0,4,1.0,6,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,5405.0,3340.0,1.0,263,82,56,0.0
86900,1258,4,0.0,1,0.0,0,0.0,0.0,3,2.0,4,0,1,308.0,1,0,0,0,1,0,0,0,1,0,0,1,0,5460.0,2016.0,1.0,196,82,17,25.0
152500,1599,5,0.0,0,0.0,0,2.0,785.0,4,3.0,6,0,1,257.0,0,0,0,0,0,0,0,1,0,1,0,0,0,18054.476923076923,3433.0,2.0,81,54,54,54.0
99000,1508,4,115.0,0,2.0,0,1.0,767.0,2,2.0,5,0,2,286.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9588.0,2771.0,1.0,134,69,69,69.0
82500,615,4,0.0,-1,0.0,0,0.5,280.0,3,1.0,5,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,5380.0,1836.0,1.0,164,82,72,0.0
179200,1815,6,0.0,1,2.0,0,3.0,430.0,3,3.0,5,0,2,529.0,0,0,0,0,0,0,0,0,1,1,0,0,0,8062.0,4725.0,3.0,0,30,30,30.0
142500,2712,5,0.0,0,0.0,0,2.0,773.0,3,2.0,6,0,3,286.0,0,0,0,0,0,0,0,1,0,1,0,0,0,9075.0,3177.0,2.0,88,56,56,56.0
115400,2051,4,0.0,0,0.0,0,1.0,513.0,2,2.0,5,0,1,440.0,0,0,0,0,0,0,0,1,0,0,0,1,0,14361.0,3015.0,2.0,0,58,58,58.0
226000,1863,7,0.0,1,2.0,0,3.0,738.0,4,3.0,7,1,3,650.0,0,1,0,0,0,0,1,0,1,1,0,0,0,7113.982905982906,4915.0,4.0,235,21,21,21.0
144152,2510,7,0.0,1,2.0,0,0.0,0.0,4,3.0,4,0,2,480.0,0,0,0,0,0,0,1,0,1,0,0,1,0,3210.0,2920.0,3.0,166,17,17,17.0
370000,1069,8,221.0,1,4.0,3,0.0,0.0,4,3.0,9,1,3,795.0,0,1,0,1,0,0,1,0,1,0,1,0,0,16563.0,7145.0,3.0,326,19,19,19.0
149900,336,5,0.0,0,2.0,1,1.0,207.0,2,3.0,5,0,1,495.0,0,0,0,0,0,0,0,1,0,1,0,0,0,12963.0,2499.0,2.0,431,38,38,38.0
172785,2417,6,0.0,1,2.0,0,0.0,0.0,3,2.0,8,0,2,429.0,0,1,0,0,0,0,1,0,1,1,0,0,0,15683.0,3640.0,3.0,0,16,16,16.0
129000,1962,5,0.0,0,0.0,0,2.0,398.0,3,3.0,5,0,2,720.0,0,0,0,0,0,0,0,1,0,0,0,1,0,7260.0,2592.0,2.0,194,72,20,42.0
181000,372,6,0.0,0,2.0,0,0.0,0.0,2,2.0,7,1,1,435.0,0,0,0,0,0,0,0,1,0,1,0,0,0,17091.0,4534.0,2.0,192,43,24,43.0
148000,2578,5,272.0,0,0.0,2,1.0,678.0,4,2.0,6,1,2,300.0,0,0,0,0,0,0,0,1,0,0,0,0,0,10125.0,3798.0,2.0,191,66,66,66.0
117250,2824,6,0.0,0,2.0,2,3.0,475.0,4,3.0,4,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,8125.0,2742.0,2.0,32,20,20,0.0
192500,471,7,16.0,1,2.0,2,3.0,16.0,4,3.0,7,1,3,430.0,0,0,0,0,0,0,0,0,1,1,0,0,0,3225.0,4483.0,2.0,163,17,16,17.0
151000,1544,6,0.0,0,2.0,0,0.5,81.0,2,2.0,6,1,3,452.0,0,0,0,0,0,0,1,1,0,1,0,0,0,1974.0,3828.0,4.0,161,42,42,42.0
112500,2141,5,0.0,0,0.0,0,0.5,138.0,2,2.0,5,0,1,461.0,0,0,0,0,0,0,0,1,0,0,0,1,0,7770.0,2646.0,2.0,96,50,50,42.0
144000,2008,5,0.0,0,0.0,0,1.0,645.0,2,2.0,6,1,1,495.0,1,0,0,0,0,0,0,0,0,0,0,1,0,8829.0,3249.0,1.0,0,102,72,50.0
370967,1075,9,714.0,2,4.0,0,3.0,1204.0,4,4.5,6,1,2,944.0,0,0,0,1,0,0,0,0,1,1,0,0,0,8321.0,5400.0,3.0,210,15,14,14.0
149900,34,6,0.0,0,0.0,0,2.0,514.0,2,3.0,6,1,1,440.0,0,0,0,0,0,0,1,1,0,1,0,0,0,2304.0,3767.0,3.0,173,47,47,47.0
195000,847,7,95.0,1,2.0,0,0.0,0.0,4,3.0,7,0,2,493.0,0,1,0,0,0,0,1,0,1,1,0,0,0,9003.0,4151.0,3.0,212,20,20,20.0
163900,1629,7,170.0,0,2.0,0,0.0,0.0,3,3.0,7,1,3,392.0,0,0,0,0,0,0,0,0,1,1,0,0,0,9197.02564102564,3348.0,3.0,125,30,30,30.0
182000,2073,6,136.0,0,2.0,0,1.0,299.0,4,2.0,7,1,3,552.0,0,0,0,0,0,0,0,0,1,1,0,0,0,11167.5,4234.0,2.0,77,38,38,38.0
410000,960,9,246.0,2,4.0,3,3.0,1758.0,4,4.5,9,1,3,780.0,0,0,0,0,0,0,0,1,0,1,0,0,0,13551.0,6262.0,3.0,244,14,14,14.0
